,long,short,long_short,original
2018-11-23,0.999290021438693,1.0,0.999290021438693,0.999290021438693
2018-11-26,0.9980168763539156,1.0,0.9980168763539156,0.9980168763539156
2018-11-27,1.0112796817993028,1.0,1.0112796817993028,1.0112796817993028
2018-11-28,1.0112796817993028,1.0129849874766141,1.0244111358028212,0.9981482277957847
2018-11-29,1.0225718734868332,1.0129849874766141,1.0358499564579975,1.009293790515669
2018-11-30,1.0225718734868332,0.9848050336860819,1.0070339283156404,1.037371059902111
2018-12-03,1.0246914612267684,0.9848050336860819,1.0091213089912678,1.0395213234066554
2018-12-04,1.0246914612267684,0.9895382442043525,1.0139713893935285,1.0345251332028962
2018-12-05,1.0246914612267684,1.010938990041961,1.0359005509172101,1.0121514558155256
2018-12-06,1.0246565498595737,1.010938990041961,1.0358652576549172,1.0121169716878953
2018-12-07,1.0246565498595737,1.0226326300963005,1.0478472225282964,1.0004097057931303
2018-12-10,1.0246565498595737,1.0177377042460671,1.0428316046947779,1.0051982595568119
2018-12-11,1.0246565498595737,1.014261283203736,1.0392694671036837,1.0086318479624083
2018-12-12,1.0246565498595737,0.9985598245011796,1.0231808646017597,1.02424615915532
2018-12-13,1.0075407638185616,0.9985598245011796,1.006089728296447,1.007137228249805
2018-12-14,1.0060404533003884,0.9985598245011796,1.0045915784887225,1.0056375186290643
2018-12-17,1.0060404533003884,1.0089112544960388,1.0150055358130579,0.995212718713353
2018-12-18,1.0060404533003884,1.020940751977906,1.0271076969126913,0.9833465522489254
2018-12-19,0.9983242312669841,1.020940751977906,1.019229891387479,0.9758043899948697
2018-12-20,0.9859496224368681,1.020940751977906,1.0065961489430282,0.963708923168855
2018-12-21,0.9859496224368681,1.0179740404256024,1.0036711208081555,0.9665093270021667
2018-12-24,0.9859496224368681,1.0249823246497176,1.0105809359928521,0.9598553537180765
2018-12-25,0.9859496224368681,1.030162401640253,1.0156882309458646,0.9550044167677866
2018-12-26,0.9859496224368681,1.0341179488278993,1.0195882012020556,0.9513374560740931
2018-12-27,0.9925922496011953,1.0341179488278993,1.026457461180058,0.9577468910841099
2018-12-28,0.9790358225526711,1.0341179488278993,1.0124385166472032,0.944666367973891
2019-01-02,0.9790358225526711,1.035752319821044,1.014038624396833,0.9431733706695064
2019-01-03,1.0024916661362337,1.035752319821044,1.0383330688018675,0.9657700178452182
2019-01-04,1.0024916661362337,1.029464912867393,1.0320299957292252,0.9716326058497298
2019-01-07,1.0024916661362337,1.0316893004584304,1.034259925751497,0.9695331778027072
2019-01-08,1.0024916661362337,1.0212724223633576,1.0238170922740295,0.9793224708755458
2019-01-09,1.000606341810292,1.0212724223633576,1.0218916625327343,0.977480719427976
2019-01-10,1.0078004359365278,1.0212724223633576,1.0292387924677453,0.9845085464647537
2019-01-11,1.0078004359365278,1.0301803051277993,1.0382161606010212,0.9759213306343251
2019-01-14,1.0078004359365278,1.0099628053547567,1.017840955516202,0.9950739869046847
2019-01-15,1.0078004359365278,1.0097492853889727,1.0176257700016038,0.9952843591703859
2019-01-16,1.0078004359365278,1.0153117223833976,1.0232315964294547,0.9898016055606231
2019-01-17,1.026184289273854,1.0153117223833976,1.041896938225419,1.0078571321319794
2019-01-18,1.026184289273854,1.0097154762454819,1.0361541583597804,1.013412289684996
2019-01-21,1.026184289273854,1.023128950599892,1.0499188550068537,0.9999497053452182
2019-01-22,1.0254452042440658,1.023128950599892,1.0491626757159223,0.9992295151557107
2019-01-23,1.0254452042440658,1.0173542818993713,1.043241069390875,1.0048692924315106
2019-01-24,1.0254452042440658,1.0090809355462496,1.034757206050016,1.0130411081340807
2019-01-25,1.0252224024510086,1.0090809355462496,1.0345323810082365,1.0128210014190666
2019-01-28,1.0252224024510086,1.0058506051738807,1.0312205739431661,1.0160633047144767
2019-01-29,1.0252224024510086,1.0138769846935012,1.039449398037255,1.0079554309828818
2019-01-30,1.0359487749006535,1.0138769846935012,1.0503246201932006,1.0185011480287804
2019-01-31,1.0359487749006535,0.9993846725270903,1.0353113271589294,1.0330595577786013
2019-02-01,1.0359487749006535,0.9812042506490865,1.0164773413872343,1.051852580227132
2019-02-11,1.0359487749006535,0.9741229031428275,1.0091414281134794,1.0594437964708612
2019-02-12,1.0359487749006535,0.9546154088393943,0.9889326632884564,1.0806599015000975
2019-02-13,1.0359487749006535,0.9531786639036826,0.9874442691324611,1.082286349833458
2019-02-14,1.0492263073866464,0.9531786639036826,1.0001001298073975,1.0961577810443677
2019-02-18,1.0492263073866464,0.9548763106534874,1.001881345437942,1.09420548315444
2019-02-19,1.0492263073866464,0.9514562699415506,0.9982929487506446,1.098124553360561
2019-02-20,1.0492263073866464,0.9539980512486251,1.0009598525656507,1.0951909529936805
2019-02-21,1.0728191863255832,0.9539980512486251,1.0234674130967412,1.119817391910711
2019-02-22,1.0728191863255832,0.8972574262889681,0.9625949819959169,1.186420398672145
2019-02-25,1.0728191863255832,0.9080331290185267,0.9741553626303283,1.1721719643278883
2019-02-26,1.070984498360163,0.9080331290185267,0.9724894051763152,1.1701673676318494
2019-02-27,1.0683577506713275,0.9080331290185267,0.9701042312532797,1.1672973593047595
2019-02-28,1.0917503570593874,0.9080331290185267,0.9913454928277284,1.192856333016402
2019-03-01,1.0917503570593874,0.8972836918714903,0.979609790984264,1.2069775514691512
2019-03-04,1.098054711637671,0.8972836918714903,0.9852665855351335,1.2139472899293113
2019-03-05,1.098054711637671,0.8897411973349065,0.9769845138717363,1.224151633198824
2019-03-06,1.098054711637671,0.8988142636369472,0.986947237073693,1.2116684426204478
2019-03-07,1.0544448246768574,0.8988142636369472,0.947750048637719,1.1635463196910225
2019-03-08,1.0753100136045286,0.8988142636369472,0.9665039780593895,1.1865703919025672
2019-03-11,1.0753100136045286,0.8926942278869499,0.9599230423337997,1.1946497621485932
2019-03-12,1.0663882679907855,0.8926942278869499,0.9519586515217354,1.1847378659134964
2019-03-13,1.0590269359082316,0.8926942278869499,0.9453872328620806,1.176559560578051
2019-03-14,1.072347275231125,0.8926942278869499,0.9572782228891231,1.1913582139919543
2019-03-15,1.072347275231125,0.8672499973190565,0.9299931715692902,1.2253151861990197
2019-03-18,1.072347275231125,0.8712544913248348,0.9342873798050658,1.2196573397493324
2019-03-19,1.0727604154532657,0.8712544913248348,0.9346473300791529,1.2201272337061861
2019-03-20,1.0727604154532657,0.8709247473792822,0.9342935938271287,1.220589015621946
2019-03-21,1.0718964791505223,0.8709247473792822,0.9335411703209101,1.2196060271129228
2019-03-22,1.0718964791505223,0.8915917905330452,0.9556941011118806,1.1906647776320933
2019-03-25,1.059757565229598,0.8915917905330452,0.9448711451139973,1.1771808474900645
2019-03-26,1.0720576004765117,0.8915917905330452,0.9558377555634124,1.1908437515269725
2019-03-27,1.0720576004765117,0.895162670878268,0.9596659449779008,1.1860743485426577
2019-03-28,1.1134476044153192,0.895162670878268,0.9967167314514258,1.2318663115268096
2019-03-29,1.1134476044153192,0.871679019382378,0.9705689159504028,1.2641830290246923
2019-04-01,1.1134476044153192,0.872258716174173,0.9712143779545143,1.2633423034481075
2019-04-02,1.1134476044153192,0.8610852496968767,0.9587733084723539,1.2795254754992185
2019-04-03,1.1134476044153192,0.8525059247093991,0.9492206796175465,1.292273882103476
2019-04-04,1.1134476044153192,0.8535557149581942,0.950389566055206,1.2906825541362632
2019-04-08,1.1134476044153192,0.8497265015030263,0.9461259375067544,1.296472801821373
2019-04-09,1.1134476044153192,0.8475545795766737,0.9437076162408801,1.2997866183261129
2019-04-10,1.1134476044153192,0.8658648502979145,0.9640951433116416,1.2717064858663434
2019-04-11,1.1109516920197766,0.8658648502979145,0.9619340204989184,1.2688558191901755
2019-04-12,1.1109516920197766,0.8687070007311274,0.965091512331671,1.2646908746090952
2019-04-15,1.1417649238628647,0.8687070007311274,0.9918591825489129,1.2997681992210408
2019-04-16,1.1417649238628647,0.8683985576825225,0.9915070130950064,1.300229694829468
2019-04-17,1.1375287412469295,0.8683985576825225,0.9878283182212485,1.2954055753326768
2019-04-18,1.1510862296446922,0.8683985576825225,0.9996016215916631,1.3108446982498863
2019-04-19,1.1510862296446922,0.8884187039687841,1.022646536297251,1.280624354854144
2019-04-22,1.1510862296446922,0.8898765047192084,1.02432459066663,1.2785229862796441
2019-04-23,1.1542606342959236,0.8898765047192084,1.0271494187822323,1.28204882927023
2019-04-24,1.128978386117859,0.8898765047192084,1.0046513401420927,1.2539675833930555
2019-04-25,1.1139300228303044,0.8898765047192084,0.9912601552180187,1.2372532158039617
2019-04-26,1.1170974677008707,0.8898765047192084,0.9940787899883291,1.240771328496564
2019-04-29,1.1207856072730573,0.8898765047192084,0.997360778739743,1.244867782001271
2019-04-30,1.1207856072730573,0.9418595456784319,1.0556226228691266,1.1721475645807549
2019-05-06,1.1207856072730573,0.9326440572192302,1.0452940360400622,1.1836162728435082
2019-05-07,1.1207856072730573,0.945982231330283,1.0602432696110324,1.166688828975015
2019-05-08,1.1000787800778231,0.945982231330283,1.0406549790171142,1.145133926935387
2019-05-09,1.1400367256271513,0.945982231330283,1.0784544855072418,1.186728401738306
2019-05-10,1.1400367256271513,0.9616348978091743,1.096299100147171,1.167092236006825
2019-05-13,1.1327108589701869,0.9616348978091743,1.089254291113137,1.1595925108618643
2019-05-14,1.1581738949404006,0.9616348978091743,1.113740435106265,1.1856598391487234
2019-05-15,1.1581738949404006,0.957281924128346,1.108698934623767,1.1910268927841394
2019-05-16,1.1581738949404006,0.9816239691589722,1.136891255727702,1.1607411122569065
2019-05-17,1.148344007685946,0.9816239691589722,1.127242002784599,1.1508894359974595
2019-05-20,1.148344007685946,0.9683330815501395,1.1119794916421686,1.1664721261360678
2019-05-21,1.142895820975203,0.9683330815501395,1.1067038322156943,1.160937932642192
2019-05-22,1.1224094538871934,0.9683330815501395,1.086866205243595,1.1401281613419443
2019-05-23,1.1255253296353969,0.9683330815501395,1.0898834108085802,1.1432932252813703
2019-05-24,1.1255253296353969,0.9566709895797807,1.0767574308994037,1.1570624447744968
2019-05-27,1.1255253296353969,0.9474484655719307,1.066377246525398,1.168216787585918
2019-05-28,1.1229656460861361,0.9474484655719307,1.0639520782743013,1.1655600145978569
2019-05-29,1.1160003583611244,0.9474484655719307,1.057352827106972,1.158330531763063
2019-05-30,1.1160003583611244,0.9504132237088604,1.0606614982502396,1.154705880930761
2019-05-31,1.1166839559453645,0.9504132237088604,1.0613111984339967,1.155413187290296
2019-06-03,1.1063700075237253,0.9504132237088604,1.0515086854654196,1.144741526829924
2019-06-04,1.1059513754868893,0.9504132237088604,1.0511108120417425,1.1443083756474364
2019-06-05,1.095981439540291,0.9504132237088604,1.041635253078565,1.1339926588254936
2019-06-06,1.1101446136143773,0.9504132237088604,1.0550961210082672,1.1486470451556292
2019-06-10,1.1435135469829874,0.9504132237088604,1.086810396542854,1.1831732917759303
2019-06-11,1.1435135469829874,0.9576143121591043,1.0950449387387307,1.1742086274451922
2019-06-12,1.1435135469829874,0.95909373732103,1.0967366814531403,1.172394584185045
2019-06-13,1.1435135469829874,0.9670346023691027,1.105817168210375,1.1626876840001794
2019-06-14,1.1434963076760436,0.9670346023691027,1.1058004972040396,1.1626701556290315
2019-06-17,1.1434963076760436,0.9636495015039861,1.101929646863668,1.1667400779875727
2019-06-18,1.1434963076760436,0.9509537539902052,1.087412106458472,1.1821114733146298
2019-06-19,1.1781403301417115,0.9509537539902052,1.12035696967552,1.2179254030698259
2019-06-20,1.1798082131421317,0.9509537539902052,1.121943049275986,1.219649609451349
2019-06-21,1.1798082131421317,0.9491362472432294,1.1197987398884628,1.2219806601305463
2019-06-24,1.1798082131421317,0.9590089776908861,1.1314466683567466,1.2092698552226533
2019-06-25,1.1798082131421317,0.9607696160512504,1.1335238839546775,1.2070497645408498
2019-06-26,1.1798082131421317,0.9505180299799839,1.1214289785100637,1.2199292044677181
2019-06-27,1.1769685701399881,0.9505180299799839,1.1187298466378197,1.2169929955229173
2019-06-28,1.1769685701399881,0.9231313370944438,1.0864965698714626,1.2520574681168157
2019-07-01,1.1769685701399881,0.922812940047668,1.086121826554582,1.252489315010343
2019-07-02,1.1769685701399881,0.9330403246522511,1.0981591367889099,1.2386081811620466
2019-07-03,1.1707921616121126,0.9330403246522511,1.092396298570876,1.2321083048468144
2019-07-04,1.176868331444799,0.9330403246522511,1.0980656100442079,1.2385026928159004
2019-07-05,1.176868331444799,0.9547085497868848,1.1235662580037746,1.2097406399134312
2019-07-08,1.176868331444799,0.9571337390080875,1.1264203863959694,1.2066676078755134
2019-07-09,1.176868331444799,0.9587463267837912,1.12831818988087,1.204634603129683
2019-07-10,1.176396557148463,0.9587463267837912,1.1278658780071869,1.204151698095153
2019-07-11,1.176396557148463,0.9527915299522931,1.120860675516094,1.21163071367638
2019-07-12,1.1811706428445827,0.9527915299522931,1.1254093839306234,1.2165477876205295
2019-07-15,1.175813969633662,0.9527915299522931,1.1203055910665358,1.2110306771308397
2019-07-16,1.175813969633662,0.9533437811119975,1.1209549356948627,1.2103287469867747
2019-07-17,1.164615170055066,0.9533437811119975,1.1102786297606886,1.1988012184731094
2019-07-18,1.176838987462711,0.9533437811119975,1.1219321300677154,1.2113838531317191
2019-07-19,1.176838987462711,0.9599211045901541,1.129672580769964,1.203026255782136
2019-07-22,1.1794002115013917,0.9599211045901541,1.1321311537782772,1.2056444727160571
2019-07-23,1.1794002115013917,0.9523431270114487,1.1231936854191993,1.2151622828136204
2019-07-24,1.1890439291790738,0.9523431270114487,1.1323778136683784,1.2250984197362211
2019-07-25,1.1913603171900002,0.9523431270114487,1.1345838098700758,1.2274850458498932
2019-07-26,1.1913603171900002,0.9534040259896259,1.1358477228132235,1.2261176420287974
2019-07-29,1.1913603171900002,0.949434541885485,1.1311186369718336,1.2312225653951405
2019-07-30,1.1805993378015,0.949434541885485,1.1209017914358737,1.2201015296700934
2019-07-31,1.170783118885763,0.949434541885485,1.1115819341265631,1.209956865573491
2019-08-01,1.170783118885763,0.9634213092126145,1.1279574052009493,1.1921321663361628
2019-08-02,1.170783118885763,0.9818672445609629,1.1495535949188538,1.1693072685924173
2019-08-05,1.158246300430808,0.9818672445609629,1.137244103526926,1.1567862536341953
2019-08-06,1.153501009772642,0.9818672445609629,1.1325848580637519,1.152046944731742
2019-08-07,1.1687462422319501,0.9818672445609629,1.1475536524512642,1.1672729595576268
2019-08-08,1.1573546652245437,0.9818672445609629,1.1363686361237981,1.1558957423936422
2019-08-09,1.1782416969161433,0.9818672445609629,1.1568769283778866,1.176756444587189
2019-08-12,1.1782416969161433,0.9907203096232441,1.1673079787797778,1.1661461493317977
2019-08-13,1.1782416969161433,0.9862204156300951,1.1620060160453471,1.171442834987215
2019-08-14,1.1819530095654294,0.9862204156300951,1.1656661883488593,1.1751327320794525
2019-08-15,1.1819530095654294,0.9818051176916783,1.1604475136624195,1.1803937883779083
2019-08-16,1.2076132753388547,0.9818051176916783,1.1856408939200969,1.2060202033723706
2019-08-19,1.2076132753388547,0.982675849107007,1.1866924007365023,1.2049506228011606
2019-08-20,1.2057084719494937,0.982675849107007,1.1848205964484801,1.2030500192907527
2019-08-21,1.2094540592252303,0.982675849107007,1.188501294605069,1.2067873479644446
2019-08-22,1.2094540592252303,0.97558906701982,1.179930157242876,1.2154903592049977
2019-08-23,1.2094540592252303,0.9896204069164841,1.1969004182372653,1.1980086561522745
2019-08-26,1.2258445102713142,0.9896204069164841,1.2131207430710356,1.214243999761793
2019-08-27,1.2258445102713142,0.9933439161949182,1.2176851864789482,1.2096753300296446
2019-08-28,1.2218478461906983,0.9933439161949182,1.2137151245293936,1.2057313828975025
2019-08-29,1.224878008534694,0.9933439161949182,1.2167251178588847,1.2087215766804849
2019-08-30,1.240588295843848,0.9933439161949182,1.2323308361791072,1.22422464156867
2019-09-02,1.2422938985215803,0.9933439161949182,1.2340250862224782,1.2259077469419841
2019-09-03,1.2422938985215803,0.9849946020602978,1.2236527842161993,1.2362118205990629
2019-09-04,1.2422938985215803,0.9750276054615076,1.211270845154937,1.2487208424612362
2019-09-05,1.2496313744159904,0.9750276054615076,1.2184250867063953,1.256096278411868
2019-09-06,1.2496313744159904,0.9689922738324492,1.2108831469477188,1.2638713993989845
2019-09-09,1.2496313744159904,0.9723296211988937,1.2150536009241524,1.2595184463360813
2019-09-10,1.2496313744159904,0.9794920845943035,1.2240040399011627,1.2502404663475644
2019-09-11,1.2630749040601879,0.9794920845943035,1.237171870776663,1.2636905486004797
2019-09-12,1.2630749040601879,0.9831079929505341,1.2417390338767995,1.2590254887329801
2019-09-16,1.2418536559341806,0.9831079929505341,1.220876255223735,1.2378722758811658
2019-09-17,1.2478736076486967,0.9831079929505341,1.226794517871452,1.2438729276439027
2019-09-18,1.252436897576819,0.9831079929505341,1.23128072467394,1.2484215876746863
2019-09-19,1.252436897576819,0.9802850143250925,1.2277451220823663,1.2520064099758135
2019-09-20,1.252436897576819,0.9914909194044271,1.2417798110744684,1.2376943835917655
2019-09-23,1.252436897576819,0.9888369788168258,1.2384559179585797,1.2410073411745073
2019-09-24,1.2427758557776385,0.9888369788168258,1.228902722573655,1.231434464633283
2019-09-25,1.2427758557776385,0.9964608137477481,1.2383774405542396,1.2219402271727806
2019-09-26,1.2465013308552215,0.9964608137477481,1.242089730481645,1.2256032431876676
2019-09-27,1.2341661665917762,0.9964608137477481,1.2297982226619801,1.2134748828303152
2019-09-30,1.2416564920024389,0.9964608137477481,1.2372620384159245,1.2208396299738586
2019-10-08,1.2434554267443205,0.9964608137477481,1.239054606392699,1.2226084048635095
2019-10-09,1.2434554267443205,0.9883195640681555,1.228931325298129,1.2325973177711094
2019-10-10,1.2434554267443205,0.9788598399310237,1.2171685799843084,1.2443951522187933
2019-10-11,1.2566524287949583,0.9788598399310237,1.230086595299165,1.257602127734299
2019-10-14,1.2512512509074312,0.9788598399310237,1.224799599176741,1.2521968679759272
2019-10-15,1.2512512509074312,0.9822330116267735,1.2290202844805735,1.2478817711047954
2019-10-16,1.2520602434976988,0.9822330116267735,1.229814903708896,1.248688585168415
2019-10-17,1.2342472550458212,0.9822330116267735,1.212318398415735,1.2309235651039974
2019-10-18,1.2342472550458212,0.9793233827728709,1.2087271969896036,1.2345698798578086
2019-10-21,1.2342472550458212,0.975527786538101,1.2040424927555766,1.2393547434380907
2019-10-22,1.2342472550458212,0.9817367249447596,1.2117058579407436,1.2314666264903253
2019-10-23,1.2341142997808385,0.9817367249447596,1.2115753308743353,1.231333970759496
2019-10-24,1.2341142997808385,0.9751106380791238,1.2033979823218641,1.2396446773303638
2019-10-25,1.2341142997808385,0.9676554861309176,1.1941974726955438,1.249122308965568
2019-10-28,1.2341142997808385,0.9716869475910963,1.1991727569325656,1.2439181960143986
2019-10-29,1.2341142997808385,0.9764085513673754,1.2049997556707708,1.2378737710416805
2019-10-30,1.2341142997808385,0.9775310926581325,1.2063850999297887,1.2364506327264808
2019-10-31,1.254954699267208,0.9775310926581325,1.2267572384111314,1.2573304856993945
2019-11-01,1.2631258385252295,0.9775310926581325,1.234744781098287,1.265517093947489
2019-11-04,1.2631258385252295,0.9714638030823085,1.227081030865249,1.2733718401850287
2019-11-05,1.25746747697613,0.9714638030823085,1.221584137435546,1.2676675801355142
2019-11-06,1.2596742796341405,0.9714638030823085,1.223727966338349,1.269892283546567
2019-11-07,1.2537215010172869,0.9714638030823085,1.2179450573843134,1.2638912182287938
2019-11-08,1.231622107817102,0.9714638030823085,1.1964762968202503,1.2416125630639623
2019-11-11,1.2318463128831674,0.9714638030823085,1.1966941039264005,1.2418385867971857
2019-11-12,1.2318463128831674,0.9723863939807343,1.197830594122926,1.2406592232698388
2019-11-13,1.2318463128831674,0.9709214495296301,1.1960260077022546,1.242528332973647
2019-11-14,1.2227733979352415,0.9709214495296301,1.1872169199695555,1.233376741766565
2019-11-15,1.2324998208699998,0.9709214495296301,1.1966605126241092,1.2431875078893582
2019-11-18,1.2448345357562571,0.9709214495296301,1.208636551881009,1.2556291839044895
2019-11-19,1.2448345357562571,0.9805580259480928,1.2206324950131657,1.2431668301375502
2019-11-20,1.2390159423938172,0.9805580259480928,1.214927026591897,1.237356031948336
2019-11-21,1.2390159423938172,0.9905418946186411,1.2272971990414725,1.2247574913267973
2019-11-22,1.2480949807487922,0.9905418946186411,1.2362903668949248,1.2337320491664774
2019-11-25,1.2480949807487922,0.9871073131080513,1.2320036829505852,1.2380098624605032
2019-11-26,1.2480949807487922,0.9911744713087817,1.237079882686828,1.2329089155848925
2019-11-27,1.2438068244438463,0.9911744713087817,1.2328295716283835,1.2286729349733707
2019-11-28,1.2438068244438463,0.9998054559918832,1.2435648492788955,1.2179738526329087
2019-11-29,1.2438068244438463,0.9978761015442834,1.2411651050502,1.220324213151102
2019-12-02,1.2438068244438463,0.993966755625625,1.236302633917461,1.2251050366168001
2019-12-03,1.2438068244438463,0.9942941042256318,1.2367097923401216,1.2247015659611387
2019-12-04,1.2438068244438463,0.9866635583608717,1.2272188673193012,1.2341003358321398
2019-12-05,1.2438068244438463,0.980808352126075,1.2199361218459348,1.2414239183436226
2019-12-06,1.2438068244438463,0.9825522441890208,1.2221051866949202,1.2392166478679403
2019-12-09,1.2438068244438463,0.9813068538770076,1.2205561617257419,1.2407873617071967
2019-12-10,1.2438068244438463,0.9807118631273182,1.2198161081707972,1.2415396819418212
2019-12-11,1.2400700649778256,0.9807118631273182,1.2161514238328175,1.237809733634928
2019-12-12,1.264672729952021,0.9807118631273182,1.240279549237558,1.262367554227882
2019-12-13,1.264672729952021,0.9759357807239223,1.2342393680659796,1.2685153043357882
2019-12-16,1.264672729952021,0.9626575304448105,1.2174467270365092,1.285774292095577
2019-12-17,1.2618513248516847,0.9626575304448105,1.214730680170235,1.2829058107409286
2019-12-18,1.2600887367324982,0.9626575304448105,1.2130339114442277,1.2811138131454012
2019-12-19,1.2600887367324982,0.9650232804740326,1.216014966409975,1.2779654504670508
2019-12-20,1.2443561838054882,0.9650232804740326,1.2008326865741206,1.2620097018739014
2019-12-23,1.2524682671953387,0.9650232804740326,1.208661035898473,1.2702368703274651
2019-12-24,1.2524682671953387,0.9655286360597753,1.2092939777332659,1.2695716829577668
2019-12-25,1.2634903549813525,0.9655286360597753,1.219936119119827,1.2807442858146305
2019-12-26,1.2634903549813525,0.9664783631942411,1.2211360901940886,1.2794845017387135
2019-12-27,1.2822150143939197,0.9664783631942411,1.239233068374516,1.2984461910181455
2019-12-30,1.2869110381930364,0.9664783631942411,1.2437716737694076,1.3032016603789343
2019-12-31,1.2869110381930364,0.9533471899477634,1.2268730219740902,1.3209077647566625
2020-01-02,1.284656006157614,0.9533471899477634,1.224723193519878,1.318593160843134
2020-01-03,1.2797995314288444,0.9533471899477634,1.2200932869841532,1.313608391120758
2020-01-06,1.2893863386856361,0.9533471899477634,1.2292328427429864,1.3234484560272664
2020-01-07,1.2745374490879915,0.9533471899477634,1.2150766955712273,1.3082072987246736
2020-01-08,1.2745374490879915,0.941280001987468,1.1996966126106472,1.3247662014320973
2020-01-09,1.2745374490879915,0.9415478044706036,1.2000379369043623,1.3243892937345274
2020-01-10,1.2745374490879915,0.9323196888313161,1.188276357937576,1.3373696410902183
2020-01-13,1.2745374490879915,0.9354471155855408,1.192262380455115,1.3328834914937462
2020-01-14,1.2674948148241314,0.9354471155855408,1.1856743685468631,1.32551845804287
2020-01-15,1.2674948148241314,0.9394188098029175,1.190708470373455,1.3198906102392671
2020-01-16,1.269269594494116,0.9394188098029175,1.192375731778694,1.3217387558839346
2020-01-17,1.269269594494116,0.9324147708540572,1.1834857181022531,1.331593263404783
2020-01-20,1.269269594494116,0.9483466337407013,1.2037075472479197,1.3088407696042912
2020-01-21,1.2747061898189274,0.9483466337407013,1.208863324123215,1.3144468580506068
2020-01-22,1.2747061898189274,0.9777315936807387,1.2463205144463618,1.2737181129979975
2020-01-23,1.2747061898189274,1.054785653212775,1.3445418010825247,1.1733376487271165
2020-02-03,1.3083263454351606,1.054785653212775,1.3800038588853083,1.2042842265782796
2020-02-04,1.3083263454351606,1.0428353981878264,1.364369025401499,1.2179282343312277
2020-02-05,1.3083263454351606,1.023428501413906,1.3389784710690384,1.2405935634548677
2020-02-06,1.3083579483708634,1.023428501413906,1.339010814414165,1.2406235302890263
2020-02-07,1.3083579483708634,1.0191940159259014,1.333470591668673,1.2457566708336059
2020-02-10,1.3083579483708634,1.0097050355368957,1.3210556087547822,1.257355012694232
2020-02-11,1.3189401688263673,1.0097050355368957,1.3317405300358662,1.267524712776485
2020-02-12,1.3189401688263673,1.0159171137512062,1.3399338895246113,1.2597264327073436
2020-02-13,1.3189401688263673,1.0087810732632458,1.330521879078669,1.2685750471325505
2020-02-14,1.348605037625301,1.0087810732632458,1.3604472372638705,1.2971071316229899
2020-02-17,1.348605037625301,1.0137077523757307,1.367091381533731,1.2907723273910365
2020-02-18,1.348605037625301,1.0152567536588586,1.3691803724674454,1.2887999561758923
2020-02-19,1.3796779634019265,1.0152567536588586,1.400727370218105,1.3184949256160838
2020-02-20,1.3796779634019265,1.0140725892601434,1.3990936046921525,1.3200327777359286
2020-02-21,1.3796779634019265,1.01814196368911,1.404708030916629,1.3147356149016236
2020-02-24,1.3766786408389016,1.01814196368911,1.4016542947525739,1.311877472422879
2020-02-25,1.3766786408389016,1.0306936731678342,1.4189339650979484,1.2957045756238204
